feature,importance,importance_pct,cumulative_pct
Model_Description_CX210LR,0,0.0,99.96
Model_Description_CX210LC,0,0.0,99.96
Model_Description_CX210B,0,0.0,99.96
Model_Description_CX210,0,0.0,99.96
Model_Description_CX180B,0,0.0,99.96
Model_Description_CX160LC,0,0.0,99.96
Model_Description_CX160C,0,0.0,99.96
Model_Description_CX160B,0,0.0,99.96
Model_Description_CX160,0,0.0,99.96
Model_Description_CX15,0,0.0,99.96
Model_Description_CX27,0,0.0,99.96
Model_Description_CX27B,0,0.0,99.96
Model_Description_CX28,0,0.0,99.96
Model_Description_CX290,0,0.0,99.96
Model_Description_D135A-1,0,0.0,99.96
Model_Description_D135A,0,0.0,99.96
Model_Description_D135,0,0.0,99.96
Model_Description_D11R,0,0.0,99.96
Model_Description_D11N,0,0.0,99.96
Model_Description_D10R,0,0.0,99.96
Model_Description_CX800,0,0.0,99.96
Model_Description_CX80,0,0.0,99.96
Model_Description_CX75SR,0,0.0,99.96
Model_Description_CX75,0,0.0,99.96
Model_Description_CX70,0,0.0,99.96
Model_Description_CX60,0,0.0,99.96
Model_Description_CX50B,0,0.0,99.96
Model_Description_CX50,0,0.0,99.96
Model_Description_CX47,0,0.0,99.96
Model_Description_CX460LC,0,0.0,99.96
Model_Description_CX460,0,0.0,99.96
Model_Description_CX36B,0,0.0,99.96
Model_Description_CX36,0,0.0,99.96
Model_Description_CX330LC,0,0.0,99.96
Model_Description_CX330,0,0.0,99.96
Model_Description_CX31B,0,0.0,99.96
Model_Description_CX31,0,0.0,99.96
Model_Description_992B,0,0.0,99.96
Model_Description_992,0,0.0,99.96
Model_Description_980GII,0,0.0,99.96
Model_Description_85XTHF,0,0.0,99.96
Model_Description_860SB,0,0.0,99.96
Model_Description_860BElite,0,0.0,99.96
Model_Description_860B,0,0.0,99.96
Model_Description_860,0,0.0,99.96
Model_Description_85ZV-2,0,0.0,99.96
Model_Description_85ZV,0,0.0,99.96
Model_Description_85ZIV-2,0,0.0,99.96
Model_Description_85ZIV,0,0.0,99.96
Model_Description_85ZII,0,0.0,99.96
Model_Description_85Z,0,0.0,99.96
Model_Description_85XTII,0,0.0,99.96
Model_Description_853H,0,0.0,99.96
Model_Description_850KII,0,0.0,99.96
Model_Description_853,0,0.0,99.96
Model_Description_850LGP,0,0.0,99.96
Model_Description_850L,0,0.0,99.96
Model_Description_850KXLT,0,0.0,99.96
Model_Description_850KWT,0,0.0,99.96
Model_Description_850KLT,0,0.0,99.96
Model_Description_850KLGP,0,0.0,99.96
Model_Description_850KIIWT,0,0.0,99.96
Model_Description_850KIIIXLT,0,0.0,99.96
Model_Description_850KIII,0,0.0,99.96
Model_Description_850KII_XLT,0,0.0,99.96
Model_Description_863,0,0.0,99.96
Model_Description_863C,0,0.0,99.96
Model_Description_863F,0,0.0,99.96
Model_Description_863G,0,0.0,99.96
Model_Description_885,0,0.0,99.96
Model_Description_883G,0,0.0,99.96
Model_Description_883,0,0.0,99.96
Model_Description_880D,0,0.0,99.96
Model_Description_880C,0,0.0,99.96
Model_Description_880B,0,0.0,99.96
Model_Description_873G,0,0.0,99.96
Model_Description_873F,0,0.0,99.96
Model_Description_873C,0,0.0,99.96
Model_Description_873,0,0.0,99.96
Model_Description_872D,0,0.0,99.96
Model_Description_870C,0,0.0,99.96
Model_Description_870B,0,0.0,99.96
Model_Description_870-2,0,0.0,99.96
Model_Description_870,0,0.0,99.96
Model_Description_866E,0,0.0,99.96
Model_Description_865VHP,0,0.0,99.96
Model_Description_865DHP,0,0.0,99.96
Model_Description_865,0,0.0,99.96
Model_Description_864G,0,0.0,99.96
Model_Description_864,0,0.0,99.96
Model_Description_863HF,0,0.0,99.96
Model_Description_863H,0,0.0,99.96
Model_Description_850KII_LGP,0,0.0,99.96
Model_Description_850JWT,0,0.0,99.96
Model_Description_888,0,0.0,99.96
Model_Description_84,0,0.0,99.96
Model_Description_8500C,0,0.0,99.96
Model_Description_850-2,0,0.0,99.96
Model_Description_850,0,0.0,99.96
Model_Description_845,0,0.0,99.96
Model_Description_844J,0,0.0,99.96
Model_Description_844C,0,0.0,99.96
Model_Description_844,0,0.0,99.96
Model_Description_843H,0,0.0,99.96
Model_Description_843B,0,0.0,99.96
Model_Description_843,0,0.0,99.96
Model_Description_840C,0,0.0,99.96
Model_Description_835-2,0,0.0,99.96
Model_Description_850JWLT,0,0.0,99.96
Model_Description_830C,0,0.0,99.96
Model_Description_830-2,0,0.0,99.96
Model_Description_830,0,0.0,99.96
Model_Description_8250,0,0.0,99.96
Model_Description_825,0,0.0,99.96
Model_Description_824J,0,0.0,99.96
Model_Description_8240,0,0.0,99.96
Model_Description_8230B,0,0.0,99.96
Model_Description_8230,0,0.0,99.96
Model_Description_8220,0,0.0,99.96
Model_Description_821E,0,0.0,99.96
Model_Description_850B,0,0.0,99.96
Model_Description_850BLGP,0,0.0,99.96
Model_Description_850BLT,0,0.0,99.96
Model_Description_850C,0,0.0,99.96
Model_Description_850JLGP,0,0.0,99.96
Model_Description_850J,0,0.0,99.96
Model_Description_850HWT,0,0.0,99.96
Model_Description_850HLT,0,0.0,99.96
Model_Description_850HLGP,0,0.0,99.96
Model_Description_850H,0,0.0,99.96
Model_Description_850GWT,0,0.0,99.96
Model_Description_850GLT,0,0.0,99.96
Model_Description_850GLGP,0,0.0,99.96
Model_Description_850G,0,0.0,99.96
Model_Description_850ELT,0,0.0,99.96
Model_Description_850E,0,0.0,99.96
Model_Description_850DLT,0,0.0,99.96
Model_Description_850DLGP,0,0.0,99.96
Model_Description_850D,0,0.0,99.96
Model_Description_850CWXLT,0,0.0,99.96
Model_Description_850CWT,0,0.0,99.96
Model_Description_850CLT,0,0.0,99.96
Model_Description_850CLGP,0,0.0,99.96
Model_Description_850CIIWT,0,0.0,99.96
Model_Description_850CIILT,0,0.0,99.96
Model_Description_850CIILGP,0,0.0,99.96
Model_Description_850CII,0,0.0,99.96
Model_Description_8875,0,0.0,99.96
Model_Description_888P,0,0.0,99.96
Model_Description_980FII,0,0.0,99.96
Model_Description_944,0,0.0,99.96
Model_Description_950J,0,0.0,99.96
Model_Description_950H,0,0.0,99.96
Model_Description_950GII,0,0.0,99.96
Model_Description_950G,0,0.0,99.96
Model_Description_950FII,0,0.0,99.96
Model_Description_950F,0,0.0,99.96
Model_Description_950CLT,0,0.0,99.96
Model_Description_950C,0,0.0,99.96
Model_Description_945B,0,0.0,99.96
Model_Description_945,0,0.0,99.96
Model_Description_944A,0,0.0,99.96
Model_Description_943,0,0.0,99.96
Model_Description_924HZ,0,0.0,99.96
Model_Description_940E,0,0.0,99.96
Model_Description_938H,0,0.0,99.96
Model_Description_938GII,0,0.0,99.96
Model_Description_938G,0,0.0,99.96
Model_Description_938F,0,0.0,99.96
Model_Description_936F,0,0.0,99.96
Model_Description_932,0,0.0,99.96
Model_Description_930H,0,0.0,99.96
Model_Description_930G,0,0.0,99.96
Model_Description_928HZ,0,0.0,99.96
Model_Description_926G,0,0.0,99.96
Model_Description_953,0,0.0,99.96
Model_Description_95XT,0,0.0,99.96
Model_Description_95XTHF,0,0.0,99.96
Model_Description_95Z,0,0.0,99.96
Model_Description_975,0,0.0,99.96
Model_Description_974,0,0.0,99.96
Model_Description_973,0,0.0,99.96
Model_Description_972H,0,0.0,99.96
Model_Description_972GII,0,0.0,99.96
Model_Description_972G,0,0.0,99.96
Model_Description_970,0,0.0,99.96
Model_Description_966H,0,0.0,99.96
Model_Description_966GII,0,0.0,99.96
Model_Description_966G,0,0.0,99.96
Model_Description_966FII,0,0.0,99.96
Model_Description_966F,0,0.0,99.96
Model_Description_966B,0,0.0,99.96
Model_Description_966A,0,0.0,99.96
Model_Description_963G,0,0.0,99.96
Model_Description_962H,0,0.0,99.96
Model_Description_962GII,0,0.0,99.96
Model_Description_962G,0,0.0,99.96
Model_Description_960F,0,0.0,99.96
Model_Description_95ZV,0,0.0,99.96
Model_Description_95ZIV-2,0,0.0,99.96
Model_Description_95ZIV,0,0.0,99.96
Model_Description_95ZII,0,0.0,99.96
Model_Description_926E,0,0.0,99.96
Model_Description_924H,0,0.0,99.96
Model_Description_890,0,0.0,99.96
Model_Description_9010B,0,0.0,99.96
Model_Description_9040BLR,0,0.0,99.96
Model_Description_9040B,0,0.0,99.96
Model_Description_9040,0,0.0,99.96
Model_Description_9030BTK,0,0.0,99.96
Model_Description_9030B,0,0.0,99.96
Model_Description_9030,0,0.0,99.96
Model_Description_902PLUS,0,0.0,99.96
Model_Description_9020B,0,0.0,99.96
Model_Description_9020,0,0.0,99.96
Model_Description_901B,0,0.0,99.96
Model_Description_9013,0,0.0,99.96
Model_Description_9010,0,0.0,99.96
Model_Description_924GZ,0,0.0,99.96
Model_Description_9007B,0,0.0,99.96
Model_Description_9007,0,0.0,99.96
Model_Description_90,0,0.0,99.96
Model_Description_8BLGP,0,0.0,99.96
Model_Description_8B,0,0.0,99.96
Model_Description_892LC,0,0.0,99.96
Model_Description_892ELC,0,0.0,99.96
Model_Description_892E,0,0.0,99.96
Model_Description_892DLC,0,0.0,99.96
Model_Description_892D,0,0.0,99.96
Model_Description_892,0,0.0,99.96
Model_Description_9045B,0,0.0,99.96
Model_Description_9050B,0,0.0,99.96
Model_Description_906,0,0.0,99.96
Model_Description_9060,0,0.0,99.96
Model_Description_924G,0,0.0,99.96
Model_Description_922B,0,0.0,99.96
Model_Description_921B,0,0.0,99.96
Model_Description_921,0,0.0,99.96
Model_Description_920,0,0.0,99.96
Model_Description_918F,0,0.0,99.96
Model_Description_916,0,0.0,99.96
Model_Description_914G,0,0.0,99.96
Model_Description_910F,0,0.0,99.96
Model_Description_910E,0,0.0,99.96
Model_Description_90ZV-2,0,0.0,99.96
Model_Description_90ZV,0,0.0,99.96
Model_Description_90ZIV-2,0,0.0,99.96
Model_Description_90ZIV,0,0.0,99.96
Model_Description_90ZIII,0,0.0,99.96
Model_Description_90Z,0,0.0,99.96
Model_Description_90XTHF,0,0.0,99.96
Model_Description_90XT,0,0.0,99.96
Model_Description_90C,0,0.0,99.96
Model_Description_90B,0,0.0,99.96
Model_Description_908H,0,0.0,99.96
Model_Description_908,0,0.0,99.96
Model_Description_906H,0,0.0,99.96
Model_Description_558,0,0.0,99.96
Model_Description_5575,0,0.0,99.96
Model_Description_555D,0,0.0,99.96
Model_Description_229,0,0.0,99.96
Model_Description_232B2,0,0.0,99.96
Model_Description_232B,0,0.0,99.96
Model_Description_232,0,0.0,99.96
Model_Description_231D,0,0.0,99.96
Model_Description_231,0,0.0,99.96
Model_Description_230LC,0,0.0,99.96
Model_Description_230CLC,0,0.0,99.96
Model_Description_230C,0,0.0,99.96
Model_Description_2300DX,0,0.0,99.96
Model_Description_2300D,0,0.0,99.96
Model_Description_22C,0,0.0,99.96
Model_Description_228,0,0.0,99.96
Model_Description_235C,0,0.0,99.96
Model_Description_226B2,0,0.0,99.96
Model_Description_226B,0,0.0,99.96
Model_Description_225SPIN_ACE,0,0.0,99.96
Model_Description_225SA,0,0.0,99.96
Model_Description_225MSR_SPIN_ACE,0,0.0,99.96
Model_Description_225LC,0,0.0,99.96
Model_Description_225DLC,0,0.0,99.96
Model_Description_225D,0,0.0,99.96
Model_Description_225CLCRTS,0,0.0,99.96
Model_Description_225CLC,0,0.0,99.96
Model_Description_225C,0,0.0,99.96
Model_Description_235B,0,0.0,99.96
Model_Description_235SR,0,0.0,99.96
Model_Description_555C,0,0.0,99.96
Model_Description_244E,0,0.0,99.96
Model_Description_2500,0,0.0,99.96
Model_Description_24A,0,0.0,99.96
Model_Description_248B,0,0.0,99.96
Model_Description_248,0,0.0,99.96
Model_Description_246C______,0,0.0,99.96
Model_Description_246B,0,0.0,99.96
Model_Description_245D,0,0.0,99.96
Model_Description_245B2,0,0.0,99.96
Model_Description_245B,0,0.0,99.96
Model_Description_244J,0,0.0,99.96
Model_Description_244H,0,0.0,99.96
Model_Description_242B2,0,0.0,99.96
Model_Description_235SRLC,0,0.0,99.96
Model_Description_242B,0,0.0,99.96
Model_Description_242,0,0.0,99.96
Model_Description_2410,0,0.0,99.96
Model_Description_240XII,0,0.0,99.96
Model_Description_240LX,0,0.0,99.96
Model_Description_240II,0,0.0,99.96
Model_Description_240DLC,0,0.0,99.96
Model_Description_2400,0,0.0,99.96
Model_Description_240,0,0.0,99.96
Model_Description_236B2,0,0.0,99.96
Model_Description_236B,0,0.0,99.96
Model_Description_225BLC,0,0.0,99.96
Model_Description_225B,0,0.0,99.96
Model_Description_2250,0,0.0,99.96
Model_Description_214SE,0,0.0,99.96
Model_Description_2154WD,0,0.0,99.96
Model_Description_2153,0,0.0,99.96
Model_Description_2152,0,0.0,99.96
Model_Description_215000,0,0.0,99.96
Model_Description_21500,0,0.0,99.96
Model_Description_215,0,0.0,99.96
Model_Description_214T,0,0.0,99.96
Model_Description_214SSITEMASTER,0,0.0,99.96
Model_Description_214SITEMASTER,0,0.0,99.96
Model_Description_214SIII,0,0.0,99.96
Model_Description_214SII,0,0.0,99.96
Model_Description_214S,0,0.0,99.96
Model_Description_225,0,0.0,99.96
Model_Description_214L,0,0.0,99.96
Model_Description_214C,0,0.0,99.96
Model_Description_214B,0,0.0,99.96
Model_Description_2143,0,0.0,99.96
Model_Description_2140000,0,0.0,99.96
Model_Description_214000,0,0.0,99.96
Model_Description_21400,0,0.0,99.96
Model_Description_214,0,0.0,99.96
Model_Description_213LC,0,0.0,99.96
Model_Description_213BLC,0,0.0,99.96
Model_Description_212SU,0,0.0,99.96
Model_Description_215B,0,0.0,99.96
Model_Description_215BLC,0,0.0,99.96
Model_Description_215BSA,0,0.0,99.96
Model_Description_215D,0,0.0,99.96
Model_Description_221E,0,0.0,99.96
Model_Description_221D,0,0.0,99.96
Model_Description_220LC,0,0.0,99.96
Model_Description_220C,0,0.0,99.96
Model_Description_220B,0,0.0,99.96
Model_Description_220,0,0.0,99.96
Model_Description_21D,0,0.0,99.96
Model_Description_21C,0,0.0,99.96
Model_Description_21B,0,0.0,99.96
Model_Description_219D,0,0.0,99.96
Model_Description_219,0,0.0,99.96
Model_Description_217S_3,0,0.0,99.96
Model_Description_217S,0,0.0,99.96
Model_Description_2173,0,0.0,99.96
Model_Description_2172,0,0.0,99.96
Model_Description_217,0,0.0,99.96
Model_Description_216BII,0,0.0,99.96
Model_Description_216B,0,0.0,99.96
Model_Description_215S3,0,0.0,99.96
Model_Description_215S2,0,0.0,99.96
Model_Description_215S,0,0.0,99.96
Model_Description_215E,0,0.0,99.96
Model_Description_215DLC,0,0.0,99.96
Model_Description_2500C,0,0.0,99.96
Model_Description_250II,0,0.0,99.96
Model_Description_252,0,0.0,99.96
Model_Description_304CCR,0,0.0,99.96
Model_Description_307D,0,0.0,99.96
Model_Description_307CSB,0,0.0,99.96
Model_Description_307BSB,0,0.0,99.96
Model_Description_305SR,0,0.0,99.96
Model_Description_305CR,0,0.0,99.96
Model_Description_305CCR,0,0.0,99.96
Model_Description_305C,0,0.0,99.96
Model_Description_304SR,0,0.0,99.96
Model_Description_304J,0,0.0,99.96
Model_Description_304H,0,0.0,99.96
Model_Description_304CR,0,0.0,99.96
Model_Description_304_5,0,0.0,99.96
Model_Description_301_5CR,0,0.0,99.96
Model_Description_303SR,0,0.0,99.96
Model_Description_303CR,0,0.0,99.96
Model_Description_303CCR,0,0.0,99.96
Model_Description_303_5CCR,0,0.0,99.96
Model_Description_303_5,0,0.0,99.96
Model_Description_303,0,0.0,99.96
Model_Description_302CCR,0,0.0,99.96
Model_Description_302_5C,0,0.0,99.96
Model_Description_301_8C,0,0.0,99.96
Model_Description_301_8,0,0.0,99.96
Model_Description_301_6C,0,0.0,99.96
Model_Description_307SSR,0,0.0,99.96
Model_Description_308CCR,0,0.0,99.96
Model_Description_308CSR,0,0.0,99.96
Model_Description_308DCRSB,0,0.0,99.96
Model_Description_315B,0,0.0,99.96
Model_Description_315,0,0.0,99.96
Model_Description_314CLCR,0,0.0,99.96
Model_Description_314CCR,0,0.0,99.96
Model_Description_313CCR,0,0.0,99.96
Model_Description_313BSR,0,0.0,99.96
Model_Description_313BCR,0,0.0,99.96
Model_Description_313B,0,0.0,99.96
Model_Description_313,0,0.0,99.96
Model_Description_312DL,0,0.0,99.96
Model_Description_312CL,0,0.0,99.96
Model_Description_312C,0,0.0,99.96
Model_Description_311CU,0,0.0,99.96
Model_Description_311,0,0.0,99.96
Model_Description_310J,0,0.0,99.96
Model_Description_310GEX,0,0.0,99.96
Model_Description_310G,0,0.0,99.96
Model_Description_310EX,0,0.0,99.96
Model_Description_310A,0,0.0,99.96
Model_Description_30NX2,0,0.0,99.96
Model_Description_30NX,0,0.0,99.96
Model_Description_30H,0,0.0,99.96
Model_Description_30B,0,0.0,99.96
Model_Description_301_6,0,0.0,99.96
Model_Description_301_5,0,0.0,99.96
Model_Description_252B,0,0.0,99.96
Model_Description_2650,0,0.0,99.96
Model_Description_272C,0,0.0,99.96
Model_Description_270LC,0,0.0,99.96
Model_Description_270II,0,0.0,99.96
Model_Description_270DLC,0,0.0,99.96
Model_Description_270CLC,0,0.0,99.96
Model_Description_270C,0,0.0,99.96
Model_Description_2700Q,0,0.0,99.96
Model_Description_270,0,0.0,99.96
Model_Description_268B,0,0.0,99.96
Model_Description_266,0,0.0,99.96
Model_Description_2650D,0,0.0,99.96
Model_Description_262C,0,0.0,99.96
Model_Description_300H,0,0.0,99.96
Model_Description_262B,0,0.0,99.96
Model_Description_262,0,0.0,99.96
Model_Description_260II,0,0.0,99.96
Model_Description_260,0,0.0,99.96
Model_Description_25GT,0,0.0,99.96
Model_Description_25G,0,0.0,99.96
Model_Description_256C,0,0.0,99.96
Model_Description_2554,0,0.0,99.96
Model_Description_254S,0,0.0,99.96
Model_Description_254,0,0.0,99.96
Model_Description_252B2,0,0.0,99.96
Model_Description_275C,0,0.0,99.96
Model_Description_27D,0,0.0,99.96
Model_Description_27ZTS,0,0.0,99.96
Model_Description_280,0,0.0,99.96
Model_Description_300D,0,0.0,99.96
Model_Description_3000,0,0.0,99.96
Model_Description_300,0,0.0,99.96
Model_Description_30,0,0.0,99.96
Model_Description_3_21,0,0.0,99.96
Model_Description_3_15,0,0.0,99.96
Model_Description_2SGK6,0,0.0,99.96
Model_Description_2SDK8,0,0.0,99.96
Model_Description_2SDK7,0,0.0,99.96
Model_Description_2SDK10,0,0.0,99.96
Model_Description_2CX,0,0.0,99.96
Model_Description_290XII,0,0.0,99.96
Model_Description_290LX,0,0.0,99.96
Model_Description_290K,0,0.0,99.96
Model_Description_290DLC,0,0.0,99.96
Model_Description_290D,0,0.0,99.96
Model_Description_290,0,0.0,99.96
Model_Description_28N,0,0.0,99.96
Model_Description_28J,0,0.0,99.96
Model_Description_2810,0,0.0,99.96
Model_Description_280II,0,0.0,99.96
Model_Description_2800Q,0,0.0,99.96
Model_Description_2800,0,0.0,99.96
Model_Description_212SL,0,0.0,99.96
Model_Description_212S3,0,0.0,99.96
Model_Description_212S2,0,0.0,99.96
Model_Description_130,0,0.0,99.96
Model_Description_135SRLC,0,0.0,99.96
Model_Description_135SR,0,0.0,99.96
Model_Description_135HNA,0,0.0,99.96
Model_Description_135H,0,0.0,99.96
Model_Description_135CRTS,0,0.0,99.96
Model_Description_135C,0,0.0,99.96
Model_Description_135,0,0.0,99.96
Model_Description_1340XL,0,0.0,99.96
Model_Description_130LX,0,0.0,99.96
Model_Description_1300D,0,0.0,99.96
Model_Description_1300,0,0.0,99.96
Model_Description_12JX,0,0.0,99.96
Model_Description_120D,0,0.0,99.96
Model_Description_12H,0,0.0,99.96
Model_Description_12E,0,0.0,99.96
Model_Description_1288,0,0.0,99.96
Model_Description_1280B,0,0.0,99.96
Model_Description_1280,0,0.0,99.96
Model_Description_125CKBNA,0,0.0,99.96
Model_Description_125C,0,0.0,99.96
Model_Description_125B,0,0.0,99.96
Model_Description_125A,0,0.0,99.96
Model_Description_125,0,0.0,99.96
Model_Description_120H,0,0.0,99.96
Model_Description_137,0,0.0,99.96
Model_Description_14,0,0.0,99.96
Model_Description_140,0,0.0,99.96
Model_Description_140H,0,0.0,99.96
Model_Description_160,0,0.0,99.96
Model_Description_15NX2,0,0.0,99.96
Model_Description_15NX,0,0.0,99.96
Model_Description_1550XL,0,0.0,99.96
Model_Description_1550LT,0,0.0,99.96
Model_Description_1550B,0,0.0,99.96
Model_Description_1550,0,0.0,99.96
Model_Description_155,0,0.0,99.96
Model_Description_153,0,0.0,99.96
Model_Description_150C,0,0.0,99.96
Model_Description_1500Z,0,0.0,99.96
Model_Description_1500DX,0,0.0,99.96
Model_Description_1500,0,0.0,99.96
Model_Description_150,0,0.0,99.96
Model_Description_15,0,0.0,99.96
Model_Description_14H,0,0.0,99.96
Model_Description_14D,0,0.0,99.96
Model_Description_14C,0,0.0,99.96
Model_Description_14B,0,0.0,99.96
Model_Description_1450B,0,0.0,99.96
Model_Description_1450,0,0.0,99.96
Model_Description_143H,0,0.0,99.96
Model_Description_140SRLC,0,0.0,99.96
Model_Description_120E,0,0.0,99.96
Model_Description_120CLC,0,0.0,99.96
Model_Description_160CLC,0,0.0,99.96
Model_Description_110Z,0,0.0,99.96
Model_Description_1150G,0,0.0,99.96
Model_Description_1150ELT,0,0.0,99.96
Model_Description_1150E,0,0.0,99.96
Model_Description_1150D,0,0.0,99.96
Model_Description_1150C,0,0.0,99.96
Model_Description_1150B,0,0.0,99.96
Model_Description_1150,0,0.0,99.96
Model_Description_115,0,0.0,99.96
Model_Description_112E,0,0.0,99.96
Model_Description_112,0,0.0,99.96
Model_Description_110Z-2,0,0.0,99.96
Model_Description_110TLB,0,0.0,99.96
Model_Description_120C,0,0.0,99.96
Model_Description_110S,0,0.0,99.96
Model_Description_1105,0,0.0,99.96
Model_Description_10DG,0,0.0,99.96
Model_Description_10B,0,0.0,99.96
Model_Description_1088TTL,0,0.0,99.96
Model_Description_1088LT,0,0.0,99.96
Model_Description_1088,0,0.0,99.96
Model_Description_1080B,0,0.0,99.96
Model_Description_1080,0,0.0,99.96
Model_Description_1066,0,0.0,99.96
Model_Description_104,0,0.0,99.96
Model_Description_1150GLGP,0,0.0,99.96
Model_Description_1150GLT,0,0.0,99.96
Model_Description_1150H,0,0.0,99.96
Model_Description_1150HLGP,0,0.0,99.96
Model_Description_120B,0,0.0,99.96
Model_Description_11C,0,0.0,99.96
Model_Description_11B,0,0.0,99.96
Model_Description_118C,0,0.0,99.96
Model_Description_1188P,0,0.0,99.96
Model_Description_1188LC,0,0.0,99.96
Model_Description_1188,0,0.0,99.96
Model_Description_1187C,0,0.0,99.96
Model_Description_118,0,0.0,99.96
Model_Description_1166,0,0.0,99.96
Model_Description_116,0,0.0,99.96
Model_Description_115ZV,0,0.0,99.96
Model_Description_115ZIV-2,0,0.0,99.96
Model_Description_115ZIV,0,0.0,99.96
